Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Cascata di Isollaz;2015;2015-09-01T14:56:26Z;1315242282;77.112.949;456.846.314
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Castelletto Moderno;2015;2015-10-15T13:56:00Z;3787646872;7.707.076;456.905.910.999.999
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Cengia Naturale;2013;2013-10-08T07:31:25Z;1274021313;7.757.702;456.913.308.999.999
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Ex Decauville;2015;2015-09-01T14:55:42Z;3724861528;77.069.453;456.817.029.999.999
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Piazzale di Simon;2015;2015-09-01T14:55:42Z;3724861531;77.111.066;456.829.991
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Piazzale Fabbri;2015;2015-09-01T14:55:42Z;3724861530;77.114.273;456.836.184
CHALLAND-SAINT-VICTOR;AOSTA;Valle d'Aosta;Zona Fabbricati Lavorazione Minerale;2015;2015-09-01T14:55:43Z;3724861537;77.106.402;456.828.805
CHAMPDEPRAZ;AOSTA;Valle d'Aosta;Antico Forno di La Veulla;2015;2015-08-12T12:54:28Z;3693374206;7.610.657;456.828.531
CHAMPDEPRAZ;AOSTA;Valle d'Aosta;Carbonaia;2013;2013-05-13T11:04:46Z;2302314342;75.848.994;456.735.376
CHAMPDEPRAZ;AOSTA;Valle d'Aosta;Rocce montonate e striate;2013;2013-05-13T11:04:47Z;2302314355;75.839.306;456.735.475.999.999
CHAMPDEPRAZ;AOSTA;Valle d'Aosta;Rocce montonate e striate;2013;2013-05-13T11:05:10Z;1958032581;75.809.049;456.641.157.999.999
CHATILLON;AOSTA;Valle d'Aosta;Castello di Chatillon;2014;2014-06-26T20:40:39Z;2934725687;76.124.522;457.502.289
CHATILLON;AOSTA;Valle d'Aosta;Castello di Ussel;2014;2014-06-26T20:40:40Z;1351498175;76.283.401;457.416.383.999.999
CHATILLON;AOSTA;Valle d'Aosta;Mulino ad acqua;2014;2014-08-13T12:47:04Z;3014236820;76.162.766;457.834.468
COGNE;AOSTA;Valle d'Aosta;Corda Fissa;2013;2013-08-06T21:21:20Z;1440052665;73.933.078;455.606.962.999.999
COGNE;AOSTA;Valle d'Aosta;Parco Geologico;2010;2010-08-02T19:03:30Z;843888428;73.923.603;455.939.454
COGNE;AOSTA;Valle d'Aosta;Tratto Attrezzato;2014;2014-08-28T08:08:07Z;3046868657;74.128.305;455.612.743
COURMAYEUR;AOSTA;Valle d'Aosta;Nevaio;2015;2015-10-03T15:50:34Z;1654642182;70.190.346;458.727.633.999.999
COURMAYEUR;AOSTA;Valle d'Aosta;Nevaio;2015;2015-10-03T15:50:34Z;1654642263;70.159.838;458.735.506
COURMAYEUR;AOSTA;Valle d'Aosta;Nevaio;2015;2015-10-03T15:50:34Z;1654642375;70.139.499;458.755.402
COURMAYEUR;AOSTA;Valle d'Aosta;Tratto Attrezzato;2013;2013-10-01T11:34:37Z;1039167253;70.413.813;458.917.336
DONNAS;AOSTA;Valle d'Aosta;Madonna dei Sette Dolori;2013;2013-02-21T20:37:18Z;2165955068;77.806.246;456.201.202
EMARESE;AOSTA;Valle d'Aosta;Miniera di Amianto;2014;2014-08-19T17:43:51Z;1269485330;77.072.938;457.287.741.999.999
FONTAINEMORE;AOSTA;Valle d'Aosta;Palestra di Roccia;2015;2015-05-25T11:55:44Z;893388008;78.536.667;456.534.606.999.999
GRESSONEY-LA-TRINITE';AOSTA;Valle d'Aosta;Ruderi Bivacco Passera;2013;2013-09-24T13:38:05Z;2470049959;78.361.203;458.831.464
GRESSONEY-LA-TRINITE';AOSTA;Valle d'Aosta;Tratto Attrezzato;2015;2015-05-05T16:27:18Z;1302993827;78.488.073;458.264.286
GRESSONEY-SAINT-JEAN;AOSTA;Valle d'Aosta;Ferrata dei bambini / Ferrata F2;2014;2014-08-04T14:03:55Z;2987577111;78.200.903;457.787.993.999.999
GRESSONEY-SAINT-JEAN;AOSTA;Valle d'Aosta;Giardino Alpino Castel Savoia;2014;2014-09-19T16:25:38Z;3086294384;78.269.052;457.640.559
GRESSONEY-SAINT-JEAN;AOSTA;Valle d'Aosta;Tratto Attrezzato;2015;2015-11-17T15:01:46Z;3841019725;77.939.945;458.381.747
GRESSONEY-SAINT-JEAN;AOSTA;Valle d'Aosta;Via ferrata ´Jose Angster´ / Ferrata F1;2014;2014-08-04T14:03:55Z;2987577110;78.203.635;457.783.368.999.999
INTROD;AOSTA;Valle d'Aosta;Cascina Medievale L'Ola;2014;2014-07-08T06:56:15Z;1312739824;71.869.849;456.908.281.999.999
INTROD;AOSTA;Valle d'Aosta;Orrido di Introd;2014;2014-08-16T19:43:59Z;3020916395;71.852.106;456.917.972.999.999
INTROD;AOSTA;Valle d'Aosta;Ponte di Introd (1915);2015;2015-07-13T07:07:38Z;3648408478;71.851.046;456.915.618
INTROD;AOSTA;Valle d'Aosta;Ponte vecchio di Introd (1826);2015;2015-07-13T07:07:38Z;3648408479;71.852.319;456.899.805.999.999
ISSIME;AOSTA;Valle d'Aosta;Canalino Detritico;2015;2015-05-22T17:08:53Z;1885274109;77.888.516;456.721.937
ISSIME;AOSTA;Valle d'Aosta;Casa Bassomedievale;2011;2011-06-04T16:45:08Z;1312075078;78.419.034;456.972.316
ISSOGNE;AOSTA;Valle d'Aosta;castello d'Issogne;2015;2015-10-10T08:37:04Z;1316237658;76.854.918;456.544.236
LA THUILE;AOSTA;Valle d'Aosta;Fortificazioni;2015;2015-09-18T15:58:06Z;1495164462;69.829.797;457.178.422
MONTJOVET;AOSTA;Valle d'Aosta;Campo Tsan;2015;2015-04-23T15:32:49Z;2696303189;76.699.959;45.728.907
MONTJOVET;AOSTA;Valle d'Aosta;Campo Tzan;2014;2014-02-26T18:07:51Z;2495997977;76.972.653;456.988.309.999.999
MONTJOVET;AOSTA;Valle d'Aosta;Casa Gotica di Montat;2015;2015-11-23T16:03:48Z;1316468423;76.778.389;456.909.423
MONTJOVET;AOSTA;Valle d'Aosta;Castello Chenal;2014;2014-06-26T20:40:39Z;1316506533;76.719.043;457.302.439.999.999
MONTJOVET;AOSTA;Valle d'Aosta;Castello Saint-Germain;2014;2014-10-13T18:38:40Z;1316506507;76.697.238;457.237.151
MONTJOVET;AOSTA;Valle d'Aosta;Ponte Strada Romana delle Gallie;2015;2015-04-23T15:32:49Z;3421172021;76.715.943;457.219.893.999.999
MORGEX;AOSTA;Valle d'Aosta;Fortificazioni;2015;2015-09-18T15:57:49Z;3749412615;69.830.682;457.207.908.999.999
MORGEX;AOSTA;Valle d'Aosta;Fortificazioni;2015;2015-09-18T15:57:50Z;3749412616;6.987.394;457.256.728.999.999
NUS;AOSTA;Valle d'Aosta;Altare in Pietra;2013;2013-09-24T07:19:57Z;2469716528;74.848.641;458.414.635.999.999
NUS;AOSTA;Valle d'Aosta;Castello di Nus;2015;2015-03-19T22:22:05Z;3407794815;74.618.069;457.449.226
NUS;AOSTA;Valle d'Aosta;Tratto Attrezzato;2013;2013-09-24T07:20:11Z;1307531978;74.849.723;458.381.904
PONT-SAINT-MARTIN;AOSTA;Valle d'Aosta;Area Fitness;2015;2015-10-26T16:54:24Z;2232005621;77.941.374;455.918.599.999.999
PONT-SAINT-MARTIN;AOSTA;Valle d'Aosta;Area Fitness;2015;2015-10-26T16:54:25Z;2232005627;77.952.781;455.941.467
PONT-SAINT-MARTIN;AOSTA;Valle d'Aosta;Castello Baraing;2015;2015-10-23T13:35:34Z;3799368262;77.982.842;45.600.343
PONT-SAINT-MARTIN;AOSTA;Valle d'Aosta;Castello di Pont Saint Martin;2015;2015-11-04T22:27:54Z;3633110861;78.011.214;456.013.262.999.999
SAINT-DENIS;AOSTA;Valle d'Aosta;Castello Cly;2014;2014-06-26T20:40:39Z;1269097055;7.560.321;457.492.183
SARRE;AOSTA;Valle d'Aosta;Rafting 4810;2012;2012-06-08T19:29:13Z;1779519429;726.496;457.193.796.999.999
TORGNON;AOSTA;Valle d'Aosta;Grenier Medievale;2011;2011-04-21T14:14:28Z;1254035680;75.790.961;458.176.981
TORGNON;AOSTA;Valle d'Aosta;Grenier Medievale;2011;2011-04-21T14:14:30Z;1254035724;75.783.933;458.184.577.999.999
TORGNON;AOSTA;Valle d'Aosta;Mulino Petit Monde;2012;2012-07-18T16:21:03Z;1254035617;75.737.725;458.257.327
TORGNON;AOSTA;Valle d'Aosta;Rascard Medievale;2011;2011-04-21T14:14:29Z;1254035706;75.783.635;458.186.612
TORGNON;AOSTA;Valle d'Aosta;Rascard Medievale;2014;2014-12-20T18:25:01Z;1254035653;75.741.144;458.279.293
VALGRISENCHE;AOSTA;Valle d'Aosta;Grange XIV sec.;2011;2011-12-12T20:01:43Z;1313218468;70.628.447;456.073.498
VALGRISENCHE;AOSTA;Valle d'Aosta;Grenier XVI sec;2011;2011-12-12T20:01:33Z;1543114970;70.622.055;456.074.422
VALGRISENCHE;AOSTA;Valle d'Aosta;House XIV sec;2011;2011-12-12T20:01:33Z;1543114971;70.622.349;456.075.019.999.999
VALGRISENCHE;AOSTA;Valle d'Aosta;Les Tisserands;2012;2012-07-11T21:32:11Z;1822168561;70.646.023;456.302.681
VALPELLINE;AOSTA;Valle d'Aosta;;2012;2012-04-24T09:45:52Z;1728795790;73.171.653;45.813.501
VALSAVARENCHE;AOSTA;Valle d'Aosta;Antico Forno di Eau Rousse;2015;2015-10-14T12:48:10Z;3786070322;72.079.661;455.668.918
VALSAVARENCHE;AOSTA;Valle d'Aosta;Zona Crepacci;2014;2014-07-02T05:57:16Z;2942978111;72.558.149;455.194.304.999.999
VALSAVARENCHE;AOSTA;Valle d'Aosta;Zona Crepacci;2014;2014-07-02T05:57:16Z;2942978112;72.553.828;45.522.432
VALTOURNENCHE;AOSTA;Valle d'Aosta;Incisione P.E. 1972;2014;2014-08-11T15:02:03Z;3010470716;76.104.161;459.000.156.999.999
VERRES;AOSTA;Valle d'Aosta;Cascina Grangia Nuova;2015;2015-02-25T12:09:58Z;1729496880;76.943.251;456.589.718
VERRES;AOSTA;Valle d'Aosta;Cascina La Murasse;2015;2015-02-25T12:09:49Z;3371625849;76.872.339;456.672.288.999.999
VERRES;AOSTA;Valle d'Aosta;Castello Di Verres;2015;2015-12-06T21:50:34Z;1328782672;76.955.982;456.699.263
VERRES;AOSTA;Valle d'Aosta;Taxus Baccata;2015;2015-02-22T16:18:45Z;3366264630;76.931.643;456.678.404.999.999
BAIARDO;IMPERIA;Liguria;;2011;2011-03-06T20:59:02Z;1189957671;7.715.018;439.024.318
BORGHETTO D'ARROSCIA;IMPERIA;Liguria;Ponte Romano;2015;2015-04-08T11:52:14Z;3444628905;79.802.856;440.556.886
DIANO MARINA;IMPERIA;Liguria;Museum;2014;2014-01-16T16:55:25Z;1575552623;80.801.845;439.071.539.999.999
DOLCEDO;IMPERIA;Liguria;Laghettis;2015;2015-12-30T15:22:21Z;3734765903;79.113.742;439.182.848
SAN REMO;IMPERIA;Liguria;Casinò di Sanremo;2015;2015-12-26T18:55:04Z;501848679;77.717.819;438.152.355
TRIORA;IMPERIA;Liguria;Antico Forno;2010;2010-08-08T12:54:27Z;454948456;77.658.112;439.925.604
TRIORA;IMPERIA;Liguria;Cabotina;2013;2013-12-08T20:06:49Z;454948435;77.681.698;439.922.089
ALASSIO;SAVONA;Liguria;;2014;2014-09-27T16:40:04Z;3098889988;81.760.488;440.106.595
ALASSIO;SAVONA;Liguria;il Muretto;2013;2013-08-24T16:02:06Z;2377963349;81.733.639;440.078.335.999.999
ALBISOLA SUPERIORE;SAVONA;Liguria;Madonnetta;2015;2015-12-02T18:17:33Z;3788584657;85.137.632;443.314.590.999.999
ALBISOLA SUPERIORE;SAVONA;Liguria;Statuina votiva di N.S. della Misericordia;2015;2015-12-02T18:16:54Z;3714654465;85.135.783;443.332.048.999.999
ALBISOLA SUPERIORE;SAVONA;Liguria;Statuina votiva di N.S. della Misericordia;2015;2015-12-02T18:23:52Z;3716542750;851.700.909.999.999;443.315.551
ALBISOLA SUPERIORE;SAVONA;Liguria;Statuina votiva di N.S. della Misericordia;2015;2015-12-02T21:50:16Z;3716542749;85.172.154;443.315.507
BERGEGGI;SAVONA;Liguria;Lavatoio storico;2015;2015-11-16T18:51:19Z;3839567958;84.430.081;442.484.559
BERGEGGI;SAVONA;Liguria;Lavatoio storico;2015;2015-11-16T21:28:47Z;3839918529;84.382.004;442.468.262
BORGIO VEREZZI;SAVONA;Liguria;Grotte di Borgio Verezzi;2015;2015-04-19T08:38:41Z;674078924;83.043.878;441.627.367
CELLE LIGURE;SAVONA;Liguria;Casa natale Papa Sisto IV;2015;2015-11-13T15:58:45Z;3834486721;85.250.064;443.391.915.999.999
FINALE LIGURE;SAVONA;Liguria;;2015;2015-04-09T17:26:40Z;3447094588;84.043.551;441.839.765
FINALE LIGURE;SAVONA;Liguria;Le Formaggette;2015;2015-04-20T12:14:25Z;3467643434;83.127.414;441.933.291
FINALE LIGURE;SAVONA;Liguria;Mulino a vento fenicio;2015;2015-12-16T08:25:26Z;3176550942;83.146.767;441.690.224
FINALE LIGURE;SAVONA;Liguria;Ponte dell'Acqua;2015;2015-05-30T15:55:02Z;3431542240;836.759.769.999.999;442.113.528
FINALE LIGURE;SAVONA;Liguria;Ponte delle Voze;2015;2015-05-30T15:52:47Z;3431542241;83.675.992;442.057.065.999.999
FINALE LIGURE;SAVONA;Liguria;Ponte Sordo;2015;2015-05-30T15:52:47Z;3450888620;83.668.464;442.048.788.999.999
FINALE LIGURE;SAVONA;Liguria;Presepino;2015;2015-06-02T20:01:01Z;3065896960;83.362.892;442.025.639
SASSELLO;SAVONA;Liguria;Rosa dei Venti;2015;2015-11-29T18:10:06Z;3867708104;854.975.939.999.999;444.449.155
TOIRANO;SAVONA;Liguria;Grotte di Toirano;2015;2015-07-26T12:15:51Z;2264679610;82.032.211;441.343.754
TOIRANO;SAVONA;Liguria;Grotte di Toirano;2015;2015-07-26T12:15:52Z;736945879;82.019.892;44.137.819
VARAZZE;SAVONA;Liguria;Antica linea di costa;2015;2015-01-22T17:46:27Z;3304573951;8.629.906;443.785.335.999.999
VARAZZE;SAVONA;Liguria;Area Nudisti;2015;2015-01-22T17:38:09Z;3304549032;8.623.099;443.716.575.999.999
VARAZZE;SAVONA;Liguria;"Baia """"Cu de donne""""";2015;2015-01-22T17:40:33Z;3304556099;86.237.472;443.717.425
VARAZZE;SAVONA;Liguria;Baia dei tre archi;2015;2015-01-22T17:44:02Z;3304570525;86.285.421;443.760.302
VARAZZE;SAVONA;Liguria;"Grotta """"Forno di Napoleone""""";2015;2015-06-04T00:19:04Z;3304575482;862.804.719.999.999;443.748.934.999.999
VARAZZE;SAVONA;Liguria;"Menhir """"Cian da Munega""""";2014;2014-08-19T12:53:14Z;495953882;86.010.383;443.670.475.999.999
VARAZZE;SAVONA;Liguria;Palazzo Beato Jacopo;2015;2015-11-29T16:17:49Z;2457737007;85.753.681;443.590.566
VARAZZE;SAVONA;Liguria;Riparo sotto Roccia;2015;2015-04-08T09:10:26Z;3048889776;853.838.919.999.999;443.938.545.999.999
ARENZANO;CITTA' METROPOLITANA DI GENOVA;Liguria;se libero uno muore non importa di morir;2015;2015-12-18T12:24:49Z;3738676383;86.874.843;444.050.161.999.999
BORZONASCA;CITTA' METROPOLITANA DI GENOVA;Liguria;Castagno anni 1000;2010;2010-11-02T21:50:56Z;667399509;93.406.325;444.430.738
CAMOGLI;CITTA' METROPOLITANA DI GENOVA;Liguria;Padella della Sagra del Pesce;2015;2015-12-07T20:38:28Z;3882439974;91.554.745;443.481.614
CICAGNA;CITTA' METROPOLITANA DI GENOVA;Liguria;Ponte sospeso Monleone;2012;2012-09-16T09:24:04Z;1775828189;924.789.889.999.999;444.011.377
COGOLETO;CITTA' METROPOLITANA DI GENOVA;Liguria;Radura degli U.F.O.;2015;2015-01-26T23:45:01Z;2905085948;86.576.538;443.928.385.999.999
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;;2008;2008-11-03T20:00:39Z;309734868;88.335.341;44.442.123
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Barberia Giacalone;2014;2014-08-28T20:53:56Z;504657838;89.291.588;444.080.159
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Chiosco delle Rose;2012;2012-04-16T00:04:52Z;1718669677;88.169.133;444.312.833.999.999
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;L'aquila e il coccodrillo;2012;2012-04-15T21:11:56Z;1718537158;88.168.566;444.305.031.999.999
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Le Camelie antiche;2012;2012-04-16T00:04:52Z;1718669678;881.783.869.999.999;444.317.105
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Le Grotte;2012;2012-04-16T00:04:52Z;1718669676;8.817.085;444.312.528.999.999
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Monumento ai caduti di Genova Sestri;2011;2011-09-24T13:55:14Z;302655378;88.477.264;444.244.336
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Monumento funebre di Anselmo d'Incisa;2014;2014-04-05T18:33:48Z;2359158643;89.316.855;444.097.276.999.999
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Obelisco Egizio;2012;2012-04-15T21:11:56Z;1718537173;88.162.804;444.307.011
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Pagoda;2012;2012-04-15T22:17:23Z;1718615468;8.816.742;444.308.071
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Tomba di Giuseppe Mazzini;2014;2014-09-29T12:28:23Z;391943544;89.517.261;444.308.143
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Treno a vapore;2015;2015-11-23T10:32:17Z;3804693538;888.354.419.999.999;444.138.819
GENOVA;CITTA' METROPOLITANA DI GENOVA;Liguria;Treno a vapore;2015;2015-11-23T10:32:50Z;3794007418;89.043.889;444.646.047.999.999
MASONE;CITTA' METROPOLITANA DI GENOVA;Liguria;Antica cartiera Savoi;2015;2015-08-26T14:16:41Z;2788849772;87.056.395;444.969.059
MASONE;CITTA' METROPOLITANA DI GENOVA;Liguria;Cascata del Serpente;2014;2014-07-27T19:43:47Z;735098959;8.701.815;444.978.990.999.999
PORTOFINO;CITTA' METROPOLITANA DI GENOVA;Liguria;Madonna del Capo;2015;2015-12-09T03:23:26Z;3884238010;92.184.519;442.986.377
RAPALLO;CITTA' METROPOLITANA DI GENOVA;Liguria;"Ponte """"Annibale""""";2013;2013-02-07T23:01:05Z;727763374;92.271.293;44.346.848
SAVIGNONE;CITTA' METROPOLITANA DI GENOVA;Liguria;Pontepietra;2015;2015-10-12T11:58:31Z;3783194857;895.919.559.999.999;445.476.062.999.999
SESTRI LEVANTE;CITTA' METROPOLITANA DI GENOVA;Liguria;Punta Baffe;2015;2015-05-17T14:58:09Z;841788480;94.432.472;44.242.702
MONTEROSSO AL MARE;LA SPEZIA;Liguria;Gigante;2015;2015-05-26T19:28:38Z;330291074;964.392.909.999.999;441.441.232
BARASSO;VARESE;Lombardia;Colonia Elioterapica M. Rossi;2009;2009-06-21T19:08:01Z;427690502;87.589.156;458.478.519
BODIO LOMNAGO;VARESE;Lombardia;Menhir inciso di epoca preistorica;2010;2010-12-13T15:43:19Z;1037299327;875.541.089.999.999;457.947.216
BUGUGGIATE;VARESE;Lombardia;Aermacchi MB-326;2012;2012-08-31T23:33:08Z;1892462850;8.800.239;457.927.165.999.999
CASTELLO CABIAGLIO;VARESE;Lombardia;"Cittadelle di Scienze della Natura """"Salvatore F";2014;2014-03-02T13:42:36Z;2697767644;87.704.717;45.868.374
CAZZAGO BRABBIA;VARESE;Lombardia;I Giazer - le ghiacciaie di Cazzago;2011;2011-06-10T12:22:03Z;1318781855;87.311.424;457.983.764
COCQUIO-TREVISAGO;VARESE;Lombardia;Sass Gross;2013;2013-06-23T17:42:21Z;318021933;871.256.679.999.999;458.641.178.999.999
GOLASECCA;VARESE;Lombardia;Necropoli della Cultura di Golasecca;2014;2014-01-12T15:16:37Z;393798586;86.619.683;457.097.257
GOLASECCA;VARESE;Lombardia;Necropoli della Cultura di Golasecca;2014;2014-01-12T15:16:38Z;393798587;86.626.458;457.102.616.999.999
INDUNO OLONA;VARESE;Lombardia;Cascata delle Grotte di Valganna;2010;2010-08-09T09:39:40Z;850618069;88.228.501;4.585.488
ISPRA;VARESE;Lombardia;;2013;2013-05-04T22:33:38Z;2291941870;860.828.929.999.999;458.197.049.999.999
ISPRA;VARESE;Lombardia;;2013;2013-05-04T22:33:38Z;2291941892;86.135.854;458.209.627.999.999
ISPRA;VARESE;Lombardia;;2014;2014-09-30T13:25:53Z;3103783340;86.121.783;458.241.413
ISPRA;VARESE;Lombardia;;2014;2014-09-30T13:25:54Z;3103783352;861.246.749.999.999;458.255.636.999.999
LOZZA;VARESE;Lombardia;Casa di campagna de Vincenti - Speroni;2015;2015-12-01T14:16:41Z;706934137;88.566.121;457.752.027
LOZZA;VARESE;Lombardia;Palazzo Conti Castiglioni;2010;2010-04-11T15:51:34Z;693213715;8.856.443;457.753.287
SOMMA LOMBARDO;VARESE;Lombardia;Sass di biss;2015;2015-05-16T09:27:23Z;2591855284;8.675.074;456.824.993
VARESE;VARESE;Lombardia;Carpineto settecentesco;2014;2014-12-28T18:20:36Z;3257049116;88.217.903;458.170.836.999.999
VARESE;VARESE;Lombardia;Carpineto settecentesco;2014;2014-12-28T18:20:36Z;3257049117;882.411.259.999.999;458.178.393.999.999
VARESE;VARESE;Lombardia;Carpineto settecentesco;2014;2014-12-28T18:20:36Z;3257049118;88.231.156;458.182.613.999.999
VARESE;VARESE;Lombardia;Ex teatrino settecentesco;2014;2014-12-28T18:20:36Z;3257049119;88.224.319;458.160.698
VARESE;VARESE;Lombardia;Fontanile della Valletta;2014;2014-05-12T19:47:39Z;2853709851;87.920.505;458.326.489
VARESE;VARESE;Lombardia;Ninfeo;2014;2014-12-28T18:20:36Z;3257049120;88.226.005;458.169.179
VARESE;VARESE;Lombardia;Villa Ponti;2012;2012-08-27T16:40:40Z;1259236997;8.830.852;45.825.536
CAVALLASCA;COMO;Lombardia;sorgente del Seveso;2015;2015-02-05T11:14:57Z;1416597847;90.296.162;458.200.290.999.999
DONGO;COMO;Lombardia;Rent A Boat;2010;2010-08-15T08:51:08Z;860953514;9.290.179;461.342.933
FAGGETO LARIO;COMO;Lombardia;;2013;2013-05-15T18:18:27Z;2305422465;91.530.676;458.579.389
GRANDOLA ED UNITI;COMO;Lombardia;Rogolone;2015;2015-01-11T11:28:02Z;1212604233;91.885.185;460.395.905.999.999
NESSO;COMO;Lombardia;Orrido di Nesso;2013;2013-11-27T00:09:09Z;704952980;91.554.728;459.101.798
REZZAGO;COMO;Lombardia;;2011;2011-01-01T02:16:28Z;1076396775;92.484.111;458.655.041.999.999
REZZAGO;COMO;Lombardia;Fungo n.1;2011;2011-01-09T01:48:36Z;1092887241;9.241.306;458.625.814.999.999
REZZAGO;COMO;Lombardia;Fungo n.2;2011;2011-01-09T01:48:45Z;1092887525;92.418.833;458.620.896.999.999
TORNO;COMO;Lombardia;Pietra Pendula;2014;2014-03-22T18:47:08Z;666057630;91.235.254;458.508.712
CHIAVENNA;SONDRIO;Lombardia;Cave;2014;2014-09-28T16:32:14Z;3100557421;94.110.866;463.249.331
MONTAGNA IN VALTELLINA;SONDRIO;Lombardia;Cascata Pissaloca;2012;2012-01-01T12:40:33Z;1172565334;99.074.427;461.803.329
SAN GIACOMO FILIPPO;SONDRIO;Lombardia;scribàita;2014;2014-09-06T15:28:12Z;3063319600;93.519.628;463.793.853
SONDRIO;SONDRIO;Lombardia;Gola delle Cassandre;2015;2015-04-29T13:09:42Z;3486577879;98.689.503;461.821.284.999.999
VALDIDENTRO;SONDRIO;Lombardia;Husky Village;2012;2012-06-13T11:33:09Z;466138155;102.458.231;464.623.460.999.999
VAL MASINO;SONDRIO;Lombardia;Sasso Remenno;2014;2014-06-22T16:19:33Z;1886634638;963.569.279.999.999;462.263.890.999.999
CORBETTA;CITTA' METROPOLITANA DI MILANO;Lombardia;Fontanile Borra;2011;2011-04-02T19:05:06Z;1229613908;894.612.339.999.999;454.728.192.999.999
CORMANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Fiat-Aeritalia F-104S ASA;2012;2012-08-31T22:49:54Z;1892380769;91.613.313;455.438.064
CORMANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Fiat G91Y;2012;2012-08-31T22:49:53Z;1892380763;916.120.959.999.999;455.436.391
GORGONZOLA;CITTA' METROPOLITANA DI MILANO;Lombardia;Ponte sulla Martesana - Secolo XIX (Età Napoleo;2013;2013-05-03T19:11:10Z;583790260;93.877.602;455.249.543.999.999
LEGNANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Carro armato;2015;2015-07-26T00:11:45Z;3666547742;89.195.077;455.895.817.999.999
MAGENTA;CITTA' METROPOLITANA DI MILANO;Lombardia;LIPU - Centro recupero fauna selvatica;2011;2011-04-09T22:49:24Z;756829279;88.345.114;45.429.585
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Albero della Vita;2015;2015-10-17T17:36:10Z;3449492050;91.071.968;45.520.668
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Cappella Portinari;2013;2013-12-12T21:21:03Z;1898336411;91.822.592;454.541.326
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Cripta di San Giovanni in Conca;2013;2013-06-06T07:58:28Z;1828995188;91.888.924;454.611.023
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;F-84 F Thunderstreak;2012;2012-08-31T23:22:47Z;1892441468;91.716.149;454.612.942.999.999
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Fiat G91R;2012;2012-08-31T23:22:47Z;1892441476;91.715.275;454.613.219
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;North American FIAT F?86 K;2012;2012-08-31T23:22:48Z;1892441493;91.717.261;454.612.364.999.999
MILANO;CITTA' METROPOLITANA DI MILANO;Lombardia;The Hub;2012;2012-08-27T16:40:40Z;613579685;91.802.182;454.822.581.999.999
RODANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Casa Gola;2014;2014-07-01T11:21:30Z;2939755973;935.745.009.999.999;454.737.262
RODANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Sarcofagi di Rodano;2014;2014-07-01T11:21:30Z;2941694871;93.577.042;454.731.489.999.999
SESTO SAN GIOVANNI;CITTA' METROPOLITANA DI MILANO;Lombardia;Locomotiva Breda 830/017;2015;2015-06-02T12:36:21Z;3328234455;92.224.188;455.289.939
TREZZO SULL'ADDA;CITTA' METROPOLITANA DI MILANO;Lombardia;Cascina San Benedetto (ex monastero);2011;2011-09-29T21:05:25Z;332478287;95.033.946;456.274.961
TREZZO SULL'ADDA;CITTA' METROPOLITANA DI MILANO;Lombardia;Gruppo Bandistico parrocchiale cittadino di Trez;2009;2009-10-18T15:07:26Z;331861778;95.158.431;456.085.274
TRUCCAZZANO;CITTA' METROPOLITANA DI MILANO;Lombardia;Palazzo Anguissola;2015;2015-01-03T17:03:33Z;3267335152;949.484.889.999.999;455.001.524.999.999
BERGAMO;BERGAMO;Lombardia;Orto Botanico Lorenzo Rota;2012;2012-08-27T16:40:39Z;1026345448;9.658.089;457.082.584.999.999
COSTA VALLE IMAGNA;BERGAMO;Lombardia;La Nala;2015;2015-03-29T19:05:48Z;3425180572;9.512.744;457.977.624.999.999
